event_id,entity_id,resource_id,action_type,timestamp,action_hour,action_day_of_week,session_id,session_duration_seconds,actions_per_minute,action_sequence_entropy,geo_ip_country,geo_ip_change_flag
evt_agt_fin01_0034,agt_copilot_fin_01,res_fin,admin_op,2026-02-25T22:49:39,22,Wednesday,sess_agt_fin01_0034,8,10.87,0.09,US,false
evt_agt_fin01_0035,agt_copilot_fin_01,res_pay,admin_op,2026-01-21T07:28:39,7,Wednesday,sess_agt_fin01_0035,8,14.68,0.07,US,false
evt_agt_fin01_0036,agt_copilot_fin_01,res_fin,write,2026-01-06T15:57:53,15,Tuesday,sess_agt_fin01_0036,10,29.69,0.1,US,false
evt_agt_fin01_0037,agt_copilot_fin_01,res_pay,read,2026-02-18T12:32:33,12,Wednesday,sess_agt_fin01_0037,4,26.03,0.06,US,false
evt_agt_fin01_0038,agt_copilot_fin_01,res_pay,admin_op,2026-02-20T01:41:30,1,Friday,sess_agt_fin01_0038,2,24.23,0.1,US,false
evt_agt_fin01_0039,agt_copilot_fin_01,res_fin,write,2026-03-01T09:05:48,9,Sunday,sess_agt_fin01_0039,8,28.11,0.06,US,false
evt_agt_fin01_0040,agt_copilot_fin_01,res_pay,write,2026-02-09T02:58:14,2,Monday,sess_agt_fin01_0040,1,18.3,0.09,US,false
evt_agt_fin01_0041,agt_copilot_fin_01,res_pay,read,2026-02-13T07:24:05,7,Friday,sess_agt_fin01_0041,1,16.37,0.06,US,false
evt_agt_fin01_0042,agt_copilot_fin_01,res_fin,read,2026-01-22T20:21:50,20,Thursday,sess_agt_fin01_0042,1,15.74,0.13,US,false
evt_agt_fin01_0043,agt_copilot_fin_01,res_pay,write,2026-01-23T04:48:45,4,Friday,sess_agt_fin01_0043,10,10.11,0.06,US,false
evt_agt_fin01_0044,agt_copilot_fin_01,res_pay,read,2026-02-20T06:53:09,6,Friday,sess_agt_fin01_0044,5,14.75,0.06,US,false
evt_agt_fin01_0045,agt_copilot_fin_01,res_pay,read,2026-02-21T13:40:50,13,Saturday,sess_agt_fin01_0045,2,26.73,0.1,US,false
evt_agt_fin01_0046,agt_copilot_fin_01,res_fin,admin_op,2026-02-02T00:40:32,0,Monday,sess_agt_fin01_0046,3,15.83,0.05,US,false
evt_agt_fin01_0047,agt_copilot_fin_01,res_fin,admin_op,2026-02-14T07:36:26,7,Saturday,sess_agt_fin01_0047,2,20.47,0.09,US,false
evt_agt_fin01_0048,agt_copilot_fin_01,res_fin,write,2026-01-06T16:34:32,16,Tuesday,sess_agt_fin01_0048,8,10.87,0.09,US,false
evt_agt_fin01_0049,agt_copilot_fin_01,res_pay,read,2026-02-13T08:47:01,8,Friday,sess_agt_fin01_0049,6,14.82,0.12,US,false
evt_agt_fin01_0050,agt_copilot_fin_01,res_pay,read,2026-03-02T18:47:48,18,Monday,sess_agt_fin01_0050,1,17.05,0.08,US,false
evt_agt_fin01_0051,agt_copilot_fin_01,res_pay,admin_op,2026-01-26T05:53:49,5,Monday,sess_agt_fin01_0051,8,22.63,0.13,US,false
evt_agt_fin01_0052,agt_copilot_fin_01,res_fin,write,2026-03-04T22:49:29,22,Wednesday,sess_agt_fin01_0052,4,10.88,0.07,US,false
evt_agt_fin01_0053,agt_copilot_fin_01,res_pay,admin_op,2026-03-06T10:59:19,10,Friday,sess_agt_fin01_0053,8,15.07,0.13,US,false
evt_agt_fin01_0054,agt_copilot_fin_01,res_fin,admin_op,2026-02-24T09:22:55,9,Tuesday,sess_agt_fin01_0054,6,15.46,0.13,US,false
evt_agt_fin01_0055,agt_copilot_fin_01,res_pay,write,2026-02-09T12:47:28,12,Monday,sess_agt_fin01_0055,3,19.92,0.1,US,false
evt_agt_fin01_0056,agt_copilot_fin_01,res_fin,admin_op,2026-01-08T16:17:51,16,Thursday,sess_agt_fin01_0056,7,11.58,0.11,US,false
evt_agt_fin01_0057,agt_copilot_fin_01,res_pay,read,2026-01-15T05:34:18,5,Thursday,sess_agt_fin01_0057,2,16.56,0.08,US,false
evt_agt_fin01_0058,agt_copilot_fin_01,res_fin,admin_op,2026-02-08T19:45:27,19,Sunday,sess_agt_fin01_0058,8,17.03,0.05,US,false
evt_agt_fin01_0059,agt_copilot_fin_01,res_pay,admin_op,2026-01-12T11:39:27,11,Monday,sess_agt_fin01_0059,1,11.5,0.11,US,false
evt_agt_fin01_0060,agt_copilot_fin_01,res_fin,read,2026-02-13T16:51:47,16,Friday,sess_agt_fin01_0060,3,26.97,0.12,US,false
evt_agt_fin01_0061,agt_copilot_fin_01,res_fin,admin_op,2026-02-08T01:08:04,1,Sunday,sess_agt_fin01_0061,6,17.24,0.14,US,false
evt_agt_fin01_0062,agt_copilot_fin_01,res_pay,write,2026-03-06T19:09:43,19,Friday,sess_agt_fin01_0062,6,18.88,0.06,US,false
evt_agt_fin01_0063,agt_copilot_fin_01,res_pay,admin_op,2026-02-28T16:23:25,16,Saturday,sess_agt_fin01_0063,5,14.99,0.06,US,false
evt_agt_fin01_0064,agt_copilot_fin_01,res_pay,admin_op,2026-01-20T05:31:33,5,Tuesday,sess_agt_fin01_0064,2,15.24,0.08,US,false
evt_agt_fin01_0065,agt_copilot_fin_01,res_pay,read,2026-02-08T06:39:18,6,Sunday,sess_agt_fin01_0065,2,12.71,0.06,US,false
evt_agt_fin01_0066,agt_copilot_fin_01,res_pay,admin_op,2026-02-25T22:28:05,22,Wednesday,sess_agt_fin01_0066,6,24.19,0.1,US,false
evt_agt_fin01_0067,agt_copilot_fin_01,res_fin,write,2026-02-18T09:54:10,9,Wednesday,sess_agt_fin01_0067,9,14.48,0.15,US,false
evt_agt_fin01_0068,agt_copilot_fin_01,res_pay,read,2026-01-17T04:15:50,4,Saturday,sess_agt_fin01_0068,6,21.08,0.09,US,false
evt_agt_fin01_0069,agt_copilot_fin_01,res_fin,read,2026-01-16T17:08:39,17,Friday,sess_agt_fin01_0069,5,17.96,0.12,US,false
evt_agt_fin01_0070,agt_copilot_fin_01,res_pay,admin_op,2026-02-06T16:26:49,16,Friday,sess_agt_fin01_0070,2,12.51,0.08,US,false
evt_agt_fin01_0071,agt_copilot_fin_01,res_pay,read,2026-03-04T14:29:43,14,Wednesday,sess_agt_fin01_0071,9,22.8,0.07,US,false
evt_agt_fin01_0072,agt_copilot_fin_01,res_fin,read,2026-01-06T04:27:32,4,Tuesday,sess_agt_fin01_0072,9,13.06,0.07,US,false
evt_agt_fin01_0073,agt_copilot_fin_01,res_pay,read,2026-02-16T22:14:22,22,Monday,sess_agt_fin01_0073,5,13.93,0.15,US,false
evt_agt_fin01_0074,agt_copilot_fin_01,res_fin,admin_op,2026-02-19T04:40:19,4,Thursday,sess_agt_fin01_0074,3,21.84,0.11,US,false
evt_agt_fin01_0075,agt_copilot_fin_01,res_pay,admin_op,2026-02-26T21:39:46,21,Thursday,sess_agt_fin01_0075,1,26.5,0.05,US,false
evt_agt_fin01_0076,agt_copilot_fin_01,res_pay,admin_op,2026-03-06T20:49:36,20,Friday,sess_agt_fin01_0076,4,25.34,0.09,US,false
evt_agt_fin01_0077,agt_copilot_fin_01,res_pay,admin_op,2026-01-27T00:31:56,0,Tuesday,sess_agt_fin01_0077,5,19.66,0.13,US,false
evt_agt_fin01_0078,agt_copilot_fin_01,res_fin,admin_op,2026-01-24T12:19:29,12,Saturday,sess_agt_fin01_0078,1,13.16,0.09,US,false
evt_agt_fin01_0079,agt_copilot_fin_01,res_fin,write,2026-02-07T06:21:38,6,Saturday,sess_agt_fin01_0079,6,24.68,0.14,US,false
evt_agt_fin01_0080,agt_copilot_fin_01,res_fin,write,2026-02-11T04:48:23,4,Wednesday,sess_agt_fin01_0080,4,19.33,0.08,US,false
evt_agt_fin01_0081,agt_copilot_fin_01,res_pay,write,2026-02-21T04:06:03,4,Saturday,sess_agt_fin01_0081,10,18.36,0.15,US,false
evt_agt_fin01_0082,agt_copilot_fin_01,res_pay,read,2026-01-10T05:52:20,5,Saturday,sess_agt_fin01_0082,3,19.97,0.1,US,false
evt_agt_fin01_0083,agt_copilot_fin_01,res_fin,write,2026-02-05T09:31:01,9,Thursday,sess_agt_fin01_0083,9,19.14,0.07,US,false
evt_agt_fin01_0084,agt_copilot_fin_01,res_pay,write,2026-01-30T11:03:03,11,Friday,sess_agt_fin01_0084,10,27.65,0.12,US,false
evt_agt_fin01_0085,agt_copilot_fin_01,res_fin,write,2026-02-06T09:34:00,9,Friday,sess_agt_fin01_0085,3,27.65,0.12,US,false
evt_agt_fin01_0086,agt_copilot_fin_01,res_pay,read,2026-01-19T12:23:02,12,Monday,sess_agt_fin01_0086,10,21.24,0.09,US,false
evt_agt_fin01_0087,agt_copilot_fin_01,res_pay,admin_op,2026-02-18T02:24:32,2,Wednesday,sess_agt_fin01_0087,5,26.51,0.11,US,false
evt_agt_fin01_0088,agt_copilot_fin_01,res_pay,write,2026-01-28T03:08:06,3,Wednesday,sess_agt_fin01_0088,6,21.16,0.09,US,false
evt_agt_fin01_0089,agt_copilot_fin_01,res_pay,admin_op,2026-02-27T06:38:32,6,Friday,sess_agt_fin01_0089,1,10.91,0.06,US,false
evt_agt_fin01_0090,agt_copilot_fin_01,res_fin,admin_op,2026-02-15T15:33:29,15,Sunday,sess_agt_fin01_0090,9,12.8,0.14,US,false
evt_agt_fin01_0091,agt_copilot_fin_01,res_pay,admin_op,2026-02-16T05:25:39,5,Monday,sess_agt_fin01_0091,6,20.15,0.1,US,false
evt_agt_fin01_0092,agt_copilot_fin_01,res_pay,read,2026-02-05T22:36:19,22,Thursday,sess_agt_fin01_0092,6,16.62,0.06,US,false
evt_agt_fin01_0093,agt_copilot_fin_01,res_fin,admin_op,2026-02-10T18:19:50,18,Tuesday,sess_agt_fin01_0093,8,15.31,0.12,US,false
evt_agt_fin01_0094,agt_copilot_fin_01,res_fin,admin_op,2026-01-18T18:36:14,18,Sunday,sess_agt_fin01_0094,8,13.41,0.11,US,false
evt_agt_fin01_0095,agt_copilot_fin_01,res_fin,read,2026-01-28T12:09:52,12,Wednesday,sess_agt_fin01_0095,10,28.96,0.06,US,false
evt_agt_fin01_0096,agt_copilot_fin_01,res_fin,write,2026-03-07T14:20:26,14,Saturday,sess_agt_fin01_0096,4,18.21,0.13,US,false
evt_agt_fin01_0097,agt_copilot_fin_01,res_fin,admin_op,2026-01-09T15:55:54,15,Friday,sess_agt_fin01_0097,3,20.37,0.11,US,false
evt_agt_fin01_0098,agt_copilot_fin_01,res_pay,read,2026-01-25T15:33:24,15,Sunday,sess_agt_fin01_0098,8,28.24,0.08,US,false
evt_agt_fin01_0099,agt_copilot_fin_01,res_pay,admin_op,2026-02-14T21:49:55,21,Saturday,sess_agt_fin01_0099,8,13.85,0.07,US,false
evt_agt_fin01_0100,agt_copilot_fin_01,res_pay,admin_op,2026-02-01T09:14:19,9,Sunday,sess_agt_fin01_0100,4,23.8,0.1,US,false
evt_agt_fin01_0101,agt_copilot_fin_01,res_pay,write,2026-02-06T11:35:59,11,Friday,sess_agt_fin01_0101,2,21.47,0.1,US,false
evt_agt_fin01_0102,agt_copilot_fin_01,res_fin,write,2026-01-10T12:52:22,12,Saturday,sess_agt_fin01_0102,1,15.75,0.12,US,false
evt_agt_fin01_0103,agt_copilot_fin_01,res_pay,read,2026-02-14T14:41:16,14,Saturday,sess_agt_fin01_0103,4,26.56,0.08,US,false
evt_agt_fin01_0104,agt_copilot_fin_01,res_fin,admin_op,2026-02-01T22:17:08,22,Sunday,sess_agt_fin01_0104,10,14.79,0.06,US,false
evt_agt_fin01_0105,agt_copilot_fin_01,res_fin,read,2026-01-10T16:14:40,16,Saturday,sess_agt_fin01_0105,2,18.27,0.12,US,false
evt_agt_fin01_0106,agt_copilot_fin_01,res_fin,admin_op,2026-03-02T21:49:08,21,Monday,sess_agt_fin01_0106,3,18.14,0.14,US,false
evt_agt_fin01_0107,agt_copilot_fin_01,res_fin,write,2026-01-11T15:30:41,15,Sunday,sess_agt_fin01_0107,6,15.71,0.06,US,false
evt_agt_fin01_0108,agt_copilot_fin_01,res_fin,admin_op,2026-01-18T02:41:36,2,Sunday,sess_agt_fin01_0108,1,28.26,0.07,US,false
evt_agt_fin01_0109,agt_copilot_fin_01,res_fin,write,2026-01-11T05:59:58,5,Sunday,sess_agt_fin01_0109,8,13.73,0.12,US,false
evt_agt_fin01_0110,agt_copilot_fin_01,res_fin,write,2026-01-12T09:56:02,9,Monday,sess_agt_fin01_0110,10,22.06,0.14,US,false
evt_agt_fin01_0111,agt_copilot_fin_01,res_pay,read,2026-02-15T09:29:41,9,Sunday,sess_agt_fin01_0111,9,19.36,0.07,US,false
evt_agt_fin01_0112,agt_copilot_fin_01,res_pay,admin_op,2026-03-01T10:10:46,10,Sunday,sess_agt_fin01_0112,5,24.37,0.05,US,false
evt_agt_fin01_0113,agt_copilot_fin_01,res_fin,read,2026-02-15T09:36:43,9,Sunday,sess_agt_fin01_0113,10,27.12,0.14,US,false
evt_agt_fin01_0114,agt_copilot_fin_01,res_fin,write,2026-01-15T13:32:20,13,Thursday,sess_agt_fin01_0114,2,13.7,0.06,US,false
evt_agt_fin01_0115,agt_copilot_fin_01,res_pay,read,2026-02-16T07:00:16,7,Monday,sess_agt_fin01_0115,8,25.08,0.15,US,false
evt_agt_fin01_0116,agt_copilot_fin_01,res_fin,write,2026-02-17T18:46:36,18,Tuesday,sess_agt_fin01_0116,6,23.86,0.06,US,false
evt_agt_fin01_0117,agt_copilot_fin_01,res_pay,admin_op,2026-03-01T14:19:10,14,Sunday,sess_agt_fin01_0117,9,28.46,0.14,US,false
evt_agt_fin01_0118,agt_copilot_fin_01,res_pay,write,2026-01-18T09:44:07,9,Sunday,sess_agt_fin01_0118,10,14.42,0.15,US,false
evt_agt_fin01_0119,agt_copilot_fin_01,res_pay,write,2026-02-06T04:29:47,4,Friday,sess_agt_fin01_0119,9,28.26,0.13,US,false
evt_agt_fin01_0120,agt_copilot_fin_01,res_fin,admin_op,2026-01-16T21:52:13,21,Friday,sess_agt_fin01_0120,10,27.46,0.06,US,false
evt_agt_fin01_0121,agt_copilot_fin_01,res_fin,admin_op,2026-02-08T16:45:23,16,Sunday,sess_agt_fin01_0121,2,11.24,0.1,US,false
evt_agt_fin01_0122,agt_copilot_fin_01,res_fin,read,2026-02-04T06:36:34,6,Wednesday,sess_agt_fin01_0122,6,27.09,0.09,US,false
evt_agt_fin01_0123,agt_copilot_fin_01,res_pay,read,2026-01-24T06:45:37,6,Saturday,sess_agt_fin01_0123,9,18.91,0.06,US,false
evt_agt_fin01_0124,agt_copilot_fin_01,res_fin,admin_op,2026-02-28T16:26:29,16,Saturday,sess_agt_fin01_0124,8,23.46,0.08,US,false
evt_agt_fin01_0125,agt_copilot_fin_01,res_fin,admin_op,2026-03-07T12:16:52,12,Saturday,sess_agt_fin01_0125,4,21.57,0.05,US,false
evt_agt_fin01_0126,agt_copilot_fin_01,res_fin,read,2026-02-14T22:04:34,22,Saturday,sess_agt_fin01_0126,8,10.63,0.09,US,false
evt_agt_fin01_0127,agt_copilot_fin_01,res_pay,write,2026-01-18T04:49:41,4,Sunday,sess_agt_fin01_0127,7,18.97,0.14,US,false
evt_agt_fin01_0128,agt_copilot_fin_01,res_fin,admin_op,2026-02-12T12:05:43,12,Thursday,sess_agt_fin01_0128,6,12.37,0.15,US,false
evt_agt_fin01_0129,agt_copilot_fin_01,res_fin,read,2026-02-11T16:08:46,16,Wednesday,sess_agt_fin01_0129,1,29.57,0.1,US,false
evt_agt_fin01_0130,agt_copilot_fin_01,res_pay,read,2026-01-21T17:27:34,17,Wednesday,sess_agt_fin01_0130,4,19.21,0.07,US,false
evt_agt_fin01_0131,agt_copilot_fin_01,res_fin,admin_op,2026-02-24T23:48:07,23,Tuesday,sess_agt_fin01_0131,7,22.3,0.14,US,false
evt_agt_fin01_0132,agt_copilot_fin_01,res_fin,read,2026-01-11T00:15:13,0,Sunday,sess_agt_fin01_0132,10,10.67,0.11,US,false
evt_agt_fin01_0133,agt_copilot_fin_01,res_fin,write,2026-01-22T01:15:47,1,Thursday,sess_agt_fin01_0133,8,14.69,0.07,US,false
evt_agt_fin01_0134,agt_copilot_fin_01,res_pay,read,2026-01-12T01:08:32,1,Monday,sess_agt_fin01_0134,10,16.38,0.11,US,false
evt_agt_fin01_0135,agt_copilot_fin_01,res_fin,admin_op,2026-01-24T10:15:19,10,Saturday,sess_agt_fin01_0135,9,14.42,0.08,US,false
evt_agt_fin01_0136,agt_copilot_fin_01,res_fin,admin_op,2026-03-05T17:37:56,17,Thursday,sess_agt_fin01_0136,7,21.12,0.05,US,false
evt_agt_fin01_0137,agt_copilot_fin_01,res_pay,admin_op,2026-02-14T20:42:24,20,Saturday,sess_agt_fin01_0137,7,18.17,0.08,US,false
evt_agt_fin01_0138,agt_copilot_fin_01,res_fin,write,2026-02-25T17:30:15,17,Wednesday,sess_agt_fin01_0138,3,26.12,0.14,US,false
evt_agt_fin01_0139,agt_copilot_fin_01,res_fin,write,2026-02-01T13:26:35,13,Sunday,sess_agt_fin01_0139,4,15.1,0.08,US,false
evt_agt_fin01_0140,agt_copilot_fin_01,res_fin,admin_op,2026-03-03T14:54:23,14,Tuesday,sess_agt_fin01_0140,4,11.03,0.09,US,false
evt_agt_fin01_0141,agt_copilot_fin_01,res_fin,read,2026-01-29T19:02:55,19,Thursday,sess_agt_fin01_0141,10,24.49,0.11,US,false
evt_agt_fin01_0142,agt_copilot_fin_01,res_pay,write,2026-02-06T06:55:58,6,Friday,sess_agt_fin01_0142,1,14.24,0.07,US,false
evt_agt_fin01_0143,agt_copilot_fin_01,res_pay,read,2026-01-20T03:47:48,3,Tuesday,sess_agt_fin01_0143,10,24.08,0.09,US,false
evt_agt_fin01_0144,agt_copilot_fin_01,res_pay,write,2026-02-21T17:20:49,17,Saturday,sess_agt_fin01_0144,8,20.67,0.09,US,false
evt_agt_fin01_0145,agt_copilot_fin_01,res_pay,write,2026-02-20T11:32:56,11,Friday,sess_agt_fin01_0145,2,26.06,0.12,US,false
evt_agt_fin01_0146,agt_copilot_fin_01,res_pay,write,2026-01-19T10:58:13,10,Monday,sess_agt_fin01_0146,7,10.91,0.14,US,false
evt_agt_fin01_0147,agt_copilot_fin_01,res_pay,write,2026-01-20T04:01:16,4,Tuesday,sess_agt_fin01_0147,3,13.92,0.07,US,false
evt_agt_fin01_0148,agt_copilot_fin_01,res_pay,write,2026-01-31T07:31:35,7,Saturday,sess_agt_fin01_0148,8,29.33,0.11,US,false
evt_agt_fin01_0149,agt_copilot_fin_01,res_pay,read,2026-02-05T14:10:46,14,Thursday,sess_agt_fin01_0149,3,24.41,0.1,US,false
evt_agt_fin01_0150,agt_copilot_fin_01,res_fin,read,2026-01-09T17:41:03,17,Friday,sess_agt_fin01_0150,1,25.29,0.09,US,false
evt_agt_fin01_0151,agt_copilot_fin_01,res_fin,read,2026-01-14T20:14:04,20,Wednesday,sess_agt_fin01_0151,4,20.11,0.09,US,false
evt_agt_fin01_0152,agt_copilot_fin_01,res_pay,admin_op,2026-01-28T20:42:59,20,Wednesday,sess_agt_fin01_0152,8,10.31,0.1,US,false
evt_agt_fin01_0153,agt_copilot_fin_01,res_pay,admin_op,2026-02-10T00:01:33,0,Tuesday,sess_agt_fin01_0153,5,10.34,0.13,US,false
evt_agt_fin01_0154,agt_copilot_fin_01,res_fin,read,2026-01-24T13:51:58,13,Saturday,sess_agt_fin01_0154,2,20.49,0.07,US,false
evt_agt_fin01_0155,agt_copilot_fin_01,res_pay,write,2026-01-28T16:16:52,16,Wednesday,sess_agt_fin01_0155,7,11.58,0.15,US,false
evt_agt_fin01_0156,agt_copilot_fin_01,res_fin,write,2026-02-07T18:15:44,18,Saturday,sess_agt_fin01_0156,2,23.07,0.14,US,false
evt_agt_fin01_0157,agt_copilot_fin_01,res_pay,write,2026-01-19T01:05:25,1,Monday,sess_agt_fin01_0157,9,19.52,0.11,US,false
evt_agt_fin01_0158,agt_copilot_fin_01,res_pay,admin_op,2026-01-23T05:05:31,5,Friday,sess_agt_fin01_0158,6,21.32,0.14,US,false
evt_agt_fin01_0159,agt_copilot_fin_01,res_fin,read,2026-03-02T16:58:02,16,Monday,sess_agt_fin01_0159,10,19.51,0.05,US,false
evt_agt_fin01_0160,agt_copilot_fin_01,res_fin,read,2026-03-04T21:59:17,21,Wednesday,sess_agt_fin01_0160,6,10.31,0.07,US,false
evt_agt_fin01_0161,agt_copilot_fin_01,res_fin,write,2026-02-27T22:52:25,22,Friday,sess_agt_fin01_0161,3,21.28,0.11,US,false
evt_agt_fin01_0162,agt_copilot_fin_01,res_pay,write,2026-01-13T12:43:57,12,Tuesday,sess_agt_fin01_0162,3,25.81,0.12,US,false
evt_agt_fin01_0163,agt_copilot_fin_01,res_fin,read,2026-03-03T16:47:22,16,Tuesday,sess_agt_fin01_0163,7,14.64,0.06,US,false
evt_agt_fin01_0164,agt_copilot_fin_01,res_pay,read,2026-01-29T19:38:25,19,Thursday,sess_agt_fin01_0164,5,25.67,0.1,US,false
evt_agt_fin01_0165,agt_copilot_fin_01,res_pay,read,2026-02-22T11:35:24,11,Sunday,sess_agt_fin01_0165,10,23.21,0.06,US,false
evt_agt_fin01_0166,agt_copilot_fin_01,res_fin,read,2026-01-28T09:51:15,9,Wednesday,sess_agt_fin01_0166,5,13.08,0.12,US,false
evt_agt_fin01_0167,agt_copilot_fin_01,res_pay,write,2026-01-27T04:47:24,4,Tuesday,sess_agt_fin01_0167,2,11.83,0.14,US,false
evt_agt_fin01_0168,agt_copilot_fin_01,res_fin,read,2026-02-08T11:48:17,11,Sunday,sess_agt_fin01_0168,2,13.75,0.09,US,false
evt_agt_fin01_0169,agt_copilot_fin_01,res_fin,read,2026-02-01T16:26:06,16,Sunday,sess_agt_fin01_0169,6,21.08,0.11,US,false
evt_agt_fin01_0170,agt_copilot_fin_01,res_fin,write,2026-01-17T10:55:24,10,Saturday,sess_agt_fin01_0170,7,17.76,0.06,US,false
evt_agt_fin01_0171,agt_copilot_fin_01,res_fin,admin_op,2026-01-10T17:57:15,17,Saturday,sess_agt_fin01_0171,7,13.39,0.08,US,false
evt_agt_fin01_0172,agt_copilot_fin_01,res_fin,write,2026-02-19T15:09:04,15,Thursday,sess_agt_fin01_0172,5,18.42,0.1,US,false
evt_agt_fin01_0173,agt_copilot_fin_01,res_pay,admin_op,2026-03-04T11:16:15,11,Wednesday,sess_agt_fin01_0173,10,13.91,0.06,US,false
evt_agt_fin01_0174,agt_copilot_fin_01,res_pay,write,2026-02-17T00:25:21,0,Tuesday,sess_agt_fin01_0174,8,16.69,0.13,US,false
evt_agt_fin01_0175,agt_copilot_fin_01,res_pay,write,2026-01-12T20:38:08,20,Monday,sess_agt_fin01_0175,10,28.95,0.07,US,false
evt_agt_fin01_0176,agt_copilot_fin_01,res_pay,admin_op,2026-02-16T05:25:20,5,Monday,sess_agt_fin01_0176,8,29.36,0.13,US,false
evt_agt_fin01_0177,agt_copilot_fin_01,res_pay,write,2026-02-16T12:17:52,12,Monday,sess_agt_fin01_0177,2,28.64,0.07,US,false
evt_agt_fin01_0178,agt_copilot_fin_01,res_fin,admin_op,2026-02-02T05:43:49,5,Monday,sess_agt_fin01_0178,8,28.86,0.07,US,false
evt_agt_fin01_0179,agt_copilot_fin_01,res_fin,write,2026-01-16T09:53:44,9,Friday,sess_agt_fin01_0179,8,12.78,0.08,US,false
evt_agt_fin01_0180,agt_copilot_fin_01,res_pay,write,2026-02-20T21:09:45,21,Friday,sess_agt_fin01_0180,2,18.98,0.11,US,false
evt_agt_fin01_0181,agt_copilot_fin_01,res_pay,admin_op,2026-01-30T12:34:32,12,Friday,sess_agt_fin01_0181,1,25.81,0.09,US,false
evt_agt_fin01_0182,agt_copilot_fin_01,res_fin,read,2026-01-10T17:38:40,17,Saturday,sess_agt_fin01_0182,4,23.15,0.09,US,false
evt_agt_fin01_0183,agt_copilot_fin_01,res_pay,write,2026-01-26T19:02:36,19,Monday,sess_agt_fin01_0183,7,12.12,0.06,US,false
evt_agt_fin01_0184,agt_copilot_fin_01,res_fin,write,2026-02-22T16:47:33,16,Sunday,sess_agt_fin01_0184,6,17.82,0.13,US,false
evt_agt_fin01_0185,agt_copilot_fin_01,res_pay,read,2026-01-30T22:32:09,22,Friday,sess_agt_fin01_0185,8,12.09,0.09,US,false
evt_agt_fin01_0186,agt_copilot_fin_01,res_fin,write,2026-01-06T02:07:53,2,Tuesday,sess_agt_fin01_0186,5,16.86,0.13,US,false
evt_agt_fin01_0187,agt_copilot_fin_01,res_fin,write,2026-02-03T15:22:30,15,Tuesday,sess_agt_fin01_0187,8,16.38,0.08,US,false
evt_agt_fin01_0188,agt_copilot_fin_01,res_pay,admin_op,2026-01-16T22:07:01,22,Friday,sess_agt_fin01_0188,2,23.54,0.07,US,false
evt_agt_fin01_0189,agt_copilot_fin_01,res_fin,write,2026-01-20T07:33:11,7,Tuesday,sess_agt_fin01_0189,9,18.53,0.1,US,false
evt_agt_fin01_0190,agt_copilot_fin_01,res_fin,admin_op,2026-01-16T12:40:11,12,Friday,sess_agt_fin01_0190,7,17.91,0.12,US,false
evt_agt_fin01_0191,agt_copilot_fin_01,res_pay,write,2026-01-11T06:28:37,6,Sunday,sess_agt_fin01_0191,1,24.09,0.07,US,false
evt_agt_fin01_0192,agt_copilot_fin_01,res_fin,admin_op,2026-01-19T22:51:50,22,Monday,sess_agt_fin01_0192,2,25.99,0.1,US,false
evt_agt_fin01_0193,agt_copilot_fin_01,res_fin,write,2026-02-13T10:12:29,10,Friday,sess_agt_fin01_0193,8,20.55,0.11,US,false
evt_agt_fin01_0194,agt_copilot_fin_01,res_fin,write,2026-01-29T12:39:25,12,Thursday,sess_agt_fin01_0194,6,26.91,0.11,US,false
evt_agt_fin01_0195,agt_copilot_fin_01,res_pay,admin_op,2026-01-15T21:45:51,21,Thursday,sess_agt_fin01_0195,10,11.7,0.06,US,false
evt_agt_fin01_0196,agt_copilot_fin_01,res_fin,write,2026-03-01T07:19:07,7,Sunday,sess_agt_fin01_0196,3,20.22,0.09,US,false
evt_agt_fin01_0197,agt_copilot_fin_01,res_fin,write,2026-02-28T18:24:27,18,Saturday,sess_agt_fin01_0197,9,23.87,0.11,US,false
evt_agt_fin01_0198,agt_copilot_fin_01,res_pay,read,2026-02-25T17:10:31,17,Wednesday,sess_agt_fin01_0198,3,16.29,0.1,US,false
evt_agt_fin01_0199,agt_copilot_fin_01,res_fin,read,2026-03-05T11:00:31,11,Thursday,sess_agt_fin01_0199,7,29.28,0.1,US,false
evt_agt_rpa07_0000,agt_rpa_ops_07,res_hr,provision,2025-11-02T23:13:43,23,Sunday,sess_agt_rpa07_0000,281,11.23,0.18,US,false
evt_agt_rpa07_0001,agt_rpa_ops_07,res_hr,provision,2025-11-03T23:05:05,23,Monday,sess_agt_rpa07_0001,45,16.94,0.08,US,false
evt_agt_rpa07_0002,agt_rpa_ops_07,res_hr,provision,2026-02-28T23:08:14,23,Saturday,sess_agt_rpa07_0002,177,7.52,0.12,US,false
evt_agt_rpa07_0003,agt_rpa_ops_07,res_hr,provision,2025-08-30T23:24:49,23,Saturday,sess_agt_rpa07_0003,283,13.25,0.07,US,false
evt_agt_rpa07_0004,agt_rpa_ops_07,res_hr,provision,2026-02-07T23:08:49,23,Saturday,sess_agt_rpa07_0004,217,13.13,0.16,US,false
evt_agt_rpa07_0005,agt_rpa_ops_07,res_hr,provision,2025-08-26T23:23:28,23,Tuesday,sess_agt_rpa07_0005,141,19.85,0.07,US,false
evt_agt_rpa07_0006,agt_rpa_ops_07,res_hr,provision,2025-09-22T23:24:15,23,Monday,sess_agt_rpa07_0006,182,18.12,0.05,US,false
